"기준_년분기_코드","행정동_코드","행정동_코드_명","월_평균_소득_금액","소득_구간_코드","지출_총금액","식료품_지출_총금액","의류_신발_지출_총금액","생활용품_지출_총금액","의료비_지출_총금액","교통_지출_총금액","교육_지출_총금액","유흥_지출_총금액","여가_문화_지출_총금액","기타_지출_총금액","음식_지출_총금액"
"20201","11290640","정릉3동","2482564","06","1284076000","320376000","9538000","15532000","44189000","59921000","227149000","30824000","104491000","39529000","432527000"
"20201","11290650","정릉4동","3038165","07","3003159000","971819000","13121000","13624000","434690000","590169000","132037000","79007000","105372000","65216000","598104000"
"20201","11290715","월곡1동","3294213","07","2468154000","701390000","17164000","258175000","309806000","464544000","122519000","41429000","94994000","89586000","368547000"
"20201","11305545","송중동","2555447","06","8521112000","1501421000","315952000","609440000","1693419000","263636000","121936000","611979000","497952000","191135000","2714242000"
"20201","11320521","도봉1동","2275377","05","3452960000","935601000","14008000","24358000","182736000","718840000","40036000","107639000","366539000","30625000","1032578000"
"20201","11350570","월계2동","2728093","06","1304104000","409163000","5007000","3480000","113832000","0","499630000","19408000","27248000","40241000","186095000"
"20201","11380560","구산동","2602334","06","2136291000","874995000","17528000","15903000","426267000","57210000","245082000","27925000","76082000","55345000","339954000"
"20201","11410615","연희동","3383749","07","58018837000","1406976000","100545000","119947000","53447366000","534226000","159875000","112681000","345596000","164073000","1627552000"
"20201","11410720","북가좌2동","2590646","06","2956584000","935926000","25566000","237297000","295314000","24574000","215410000","109216000","143682000","110825000","858774000"
"20201","11440555","아현동","5237419","09","346876238000","1746522000","46340000","40677000","810835000","40470000","208825000","57315000","342468018000","355409000","1101827000"
"20201","11440600","대흥동","3421062","07","3946316000","723975000","28954000","168928000","754778000","9909000","772014000","87800000","309550000","188096000","902312000"
"20201","11440680","합정동","3195027","07","7163092000","1321294000","273924000","178031000","829029000","77444000","105536000","344336000","404530000","447335000","3181633000"
"20201","11470611","신월7동","2343943","05","1922121000","907953000","17051000","28188000","118744000","91054000","91361000","64534000","101583000","77058000","424595000"
"20201","11470620","신정1동","5046256","09","3267998000","856189000","58153000","210271000","423707000","46706000","322226000","188965000","127129000","111686000","922966000"
"20201","11500590","화곡본동","2398795","05","5243634000","1655550000","38631000","66027000","876444000","819523000","225947000","147446000","222327000","139628000","1052111000"
"20201","11500640","방화2동","2708397","06","6459526000","1270805000","39301000","74053000","674969000","585332000","30589000","105006000","2763910000","191226000","724335000"
"20201","11530550","구로4동","2617060","06","3740272000","1322731000","133528000","106168000","491427000","93739000","95035000","170687000","193720000","98613000","1034624000"
"20201","11530730","고척2동","2882639","06","2374627000","1107236000","22248000","27093000","336100000","99264000","101187000","77529000","72227000","46425000","485318000"
"20201","11530780","오류2동","2781178","06","3808965000","2016030000","46913000","35017000","255232000","80061000","295722000","85281000","141686000","130289000","722734000"
"20201","11530800","항동","3007261","07","474767000","310258000","5944000","1492000","21493000","4388000","59961000","0","5599000","6419000","59213000"
"20201","11560560","당산2동","4130932","08","8849660000","1579510000","85265000","105450000","1248423000","60677000","368680000","338666000","459465000","2096257000","2507267000"
"20201","11590510","노량진1동","3583099","07","7378950000","2319298000","45513000","98209000","414833000","26311000","1150756000","409693000","450955000","298839000","2164543000"
"20201","11590520","노량진2동","2420761","05","3889104000","1767177000","28269000","41440000","207562000","5704000","230172000","98770000","213644000","142406000","1153960000"
"20201","11590620","사당1동","2855173","06","6571674000","927746000","123996000","153074000","1182345000","378014000","167467000","317289000","507400000","367081000","2447262000"
"20201","11590640","사당3동","3890035","08","2562979000","1159491000","31982000","22185000","134546000","12948000","215122000","28677000","137276000","109246000","711506000"
"20201","11620525","보라매동","2529995","06","12412383000","904800000","29297000","46053000","327302000","343196000","9646587000","88353000","240958000","96001000","689836000"
"20201","11620665","서림동","2530625","06","2132400000","609285000","18185000","15467000","66759000","343330000","358135000","40475000","164410000","28399000","487955000"
"20201","11680510","신사동","5099915","09","32803237000","1709657000","1606213000","157549000","13439522000","950562000","722492000","930896000","6462708000","1357876000","5465762000"
"20201","11680640","역삼1동","3607265","07","917407112000","6753794000","2449916000","1543128000","30545780000","500045000","3312844000","3178167000","733724303000","117700131000","17699004000"
"20201","11710510","풍납1동","3011150","07","1018664000","373938000","13554000","4926000","280710000","9006000","19543000","30382000","40972000","29047000","216586000"
"20201","11710642","문정2동","4425648","08","21615192000","4835389000","3390421000","1511039000","3322465000","821934000","173192000","300813000","760957000","3003670000","3495312000"
"20201","11710690","잠실4동","6007987","09","1233617000","367852000","16772000","1637000","331399000","0","148015000","11922000","28368000","107981000","219671000"
"20201","11740690","둔촌1동","3596734","07","23576000","4659000","1435000","2591000","0","0","774000","0","9869000","2005000","2243000"
"20202","11110530","사직동","5007768","09","39718859000","1318328000","314415000","32197000","604714000","194933000","142410000","266298000","849957000","31941636000","4053971000"
"20202","11110550","부암동","3647449","07","1186278000","194327000","30794000","5262000","109464000","126089000","73419000","0","64696000","5589000","576638000"
"20202","11110640","이화동","3024996","07","5922915000","776219000","179406000","54390000","2274297000","11577000","114299000","86578000","160168000","143944000","2122037000"
"20202","11110690","창신3동","3006052","07","291649000","188927000","1259000","4595000","19658000","1265000","3028000","6957000","11234000","1998000","52728000"
"20202","11140680","중림동","4435938","08","2056629000","306896000","7276000","216136000","281920000","8517000","46379000","53252000","145546000","172196000","818511000"
"20202","11170650","이태원1동","3682946","07","4488541000","616940000","321335000","94886000","258526000","12065000","9675000","644519000","381546000","196637000","1952412000"
"20202","11170700","보광동","2545653","06","1027605000","287750000","16537000","6025000","103311000","5761000","26200000","56063000","39597000","49112000","437249000"
"20202","11200550","사근동","3099614","07","5111966000","1031541000","62762000","7327000","310201000","13082000","89295000","619203000","351708000","306280000","2320567000"
"20202","11215760","중곡3동","2390961","05","2381853000","534156000","35088000","62355000","397329000","460758000","87117000","130531000","130030000","67082000","477407000"
"20202","11215770","중곡4동","2523958","06","3024904000","981405000","133039000","35122000","344128000","191195000","117826000","130660000","206201000","85377000","799951000"
"20202","11230710","회기동","3217279","07","9504914000","641039000","46299000","15210000","6584769000","0","61941000","278475000","210619000","118932000","1547630000"
"20202","11260550","면목5동","2233073","05","1559089000","143567000","12286000","49605000","109460000","1025947000","20711000","21462000","42315000","11560000","122176000"
"20202","11260600","중화1동","2518956","06","1339681000","579273000","19032000","9280000","230205000","50385000","87708000","16795000","61621000","65471000","219911000"
"20202","11260620","묵1동","3120718","07","3791749000","766518000","134096000","83822000","891973000","78223000","120188000","136205000","235741000","210134000","1134849000"
"20202","11260690","신내2동","3060535","07","3442413000","1445614000","40952000","8796000","355469000","32031000","280195000","49534000","416518000","183971000","629333000"
"20202","11290575","동선동","2821008","06","9592958000","1174246000","807898000","82032000","1864867000","16659000","421614000","563996000","794664000","576721000","3290261000"
"20202","11290685","길음2동","3736133","07","5363973000","368384000","94178000","59437000","744521000","198998000","250528000","5804000","2706427000","215878000","719818000"
"20202","11290780","장위3동","3113825","07","1162068000","398976000","43826000","31088000","127039000","36377000","71448000","24385000","80891000","60209000","287829000"
"20202","11320515","창5동","3298026","07","6101092000","1195225000","68984000","293638000","982597000","782026000","543771000","177903000","355510000","258857000","1442581000"
"20202","11320690","방학1동","2895702","06","7389840000","2926823000","81877000","420814000","738844000","430831000","198642000","301156000","462864000","262070000","1565919000"
"20202","11410620","홍제1동","3459117","07","2724007000","483688000","39176000","114980000","665714000","287928000","85314000","96730000","145521000","141028000","663928000"
"20202","11410660","홍은1동","3093859","07","1100161000","449244000","19817000","36433000","112183000","5551000","59118000","24304000","32141000","37612000","323758000"
"20202","11440590","용강동","4787212","08","5889875000","1297527000","56147000","28507000","849800000","423557000","425089000","238996000","403938000","162566000","2003748000"
